stage,run_idx,total_runs,seconds,lr,base_ch,weight_decay,adam_betas,loss_name,huber_beta,charbonnier_eps,scheduler,cosine_eta_min,plateau_factor,plateau_patience,grad_clip_norm,batch_size,val_mae,val_mse,val_rmse,val_norm_acc,config_json
stage1,384,576,33.955,0.0005,32,0.0001,"(0.5, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07706501114368439,0.01369166162610054,0.11701137391766896,0.9614674944281578,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,385,576,33.633,5e-05,32,0.0,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08347458547353745,0.01515438112616539,0.12310313207293058,0.9582627072632313,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,386,576,33.726,5e-05,32,1e-05,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08452745389938354,0.01507561682164669,0.1227828034443207,0.9577362730503083,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,387,576,33.306,5e-05,32,0.0001,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08535356104373931,0.015747909143567086,0.1254906735322075,0.9573232194781304,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,388,576,33.589,5e-05,32,0.0,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.09031301259994506,0.01843476131558418,0.13577467111204572,0.9548434937000274,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,389,576,33.85,5e-05,32,1e-05,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.11028712576627732,0.024021012499928475,0.15498713656277566,0.9448564371168613,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,390,576,33.523,5e-05,32,0.0001,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08635761666297913,0.01533466924726963,0.12383323159503523,0.9568211916685104,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,391,576,33.547,0.0001,32,0.0,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08170612263679504,0.014092671394348144,0.11871255786288215,0.9591469386816025,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,392,576,33.67,0.0001,32,1e-05,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08357253742218018,0.015643429167568685,0.12507369494649417,0.9582137312889099,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,393,576,33.637,0.0001,32,0.0001,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08830459493398667,0.020898297421634196,0.14456243433767363,0.9558477025330067,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,394,576,33.649,0.0001,32,0.0,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08507254832983017,0.015633181653916837,0.12503272233266313,0.9574637258350849,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,395,576,33.856,0.0001,32,1e-05,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08649000644683838,0.016346314817667008,0.12785270751011496,0.9567549967765808,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,396,576,33.489,0.0001,32,0.0001,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.09023001658916473,0.017233898408710955,0.13127794334430654,0.9548849917054176,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,397,576,33.531,0.0002,32,0.0,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.09016568565368652,0.019642100051045417,0.1401502766713124,0.9549171571731567,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
